celt,kb2g762,20,2,Jukk the Overseer,4112648,0,0,0,0,0,0,0,0,0,2933881,0,0,0,1178479,0,0,0,0,0,286,0,0,0,0
celt,kb2g762,20,3,Mohaca the Gale,4759777,0,1010,13357,0,1541823,0,1623149,0,0,0,0,0,1580370,0,0,0,0,0,64,0,0,0,0,0
celt,kb2g762,20,4,Jukk the Overseer,2664120,1733538,930582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shonen,pmq35dq,20,0,Lojak the Fissure,5380300,0,1480089,0,0,0,0,0,0,2517281,0,0,1382929,0,0,0,0,0,0,0,0,0,0,0,0
Shonen,pmq35dq,20,1,Jukk the Overseer,6768179,0,0,0,1204934,0,298143,0,0,2763694,2501406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shonen,pmq35dq,20,2,Jukk the Overseer,5439791,0,1580746,0,0,0,0,0,0,2620981,1238063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shonen,pmq35dq,20,3,Mohaca the Gale,4744105,1374457,0,1772271,0,81591,6512,0,1509273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shonen,pmq35dq,20,4,Jukk the Overseer,5860257,4542398,1317858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
louys,rnx5mm4,20,0,Lojak the Fissure,5634016,1263899,1357019,1567220,0,1445877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
louys,rnx5mm4,20,1,Jukk the Overseer,11217670,1262583,1358376,0,1803941,0,1207014,0,0,1323424,1410429,0,1412499,0,1439399,0,0,0,0,0,0,0,0,0,0
louys,rnx5mm4,20,2,Jukk the Overseer,5408550,0,0,0,0,0,0,0,0,0,1497847,2275999,0,1634702,0,0,0,0,0,0,0,0,0,0,0
louys,rnx5mm4,20,3,Mohaca the Gale,2993349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2993349,0,0,0,0,0,0,0,0,0
louys,rnx5mm4,20,4,Jukk the Overseer,2682027,1299634,1382392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb2,xdpxeq,20,0,Lojak the Fissure,5471311,0,2914392,0,0,0,0,0,0,1386863,0,0,0,1170055,0,0,0,0,0,0,0,0,0,0,0
bb2,xdpxeq,20,1,Jukk the Overseer,5458343,25839,0,1110347,0,0,0,0,0,1380701,2941455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb2,xdpxeq,20,2,Jukk the Overseer,5522328,0,0,0,0,1270410,0,0,0,1349375,2902541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb2,xdpxeq,20,3,Mohaca the Gale,5367487,0,0,0,1648262,0,1255465,0,0,1410561,0,0,0,1051849,0,0,0,0,0,1348,0,0,0,0,0
bb2,xdpxeq,20,4,Jukk the Overseer,5811853,0,3113397,0,1273483,0,0,0,0,1424972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
♦️KOA♦️♥️XanNi♥️,p9b4pwn,21,0,Lojak the Fissure,8224019,1306945,1275540,0,2726098,0,0,0,0,0,2915436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
♦️KOA♦️♥️XanNi♥️,p9b4pwn,21,1,Jukk the Overseer,2546693,1355490,1191202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
♦️KOA♦️♥️XanNi♥️,p9b4pwn,21,2,Jukk the Overseer,5384287,0,0,0,0,0,1176447,0,0,0,4207839,0,0,0,0,0,0,0,0,0,0,0,0,0,0
♦️KOA♦️♥️XanNi♥️,p9b4pwn,21,3,Mohaca the Gale,4379159,0,0,0,0,0,996062,0,0,0,0,0,3383096,0,0,0,0,0,0,0,0,0,0,0,0
♦️KOA♦️♥️XanNi♥️,p9b4pwn,21,4,Jukk the Overseer,6797701,0,0,0,1469468,0,0,0,0,1376768,1389124,0,1275549,210285,1075836,0,0,250,0,20,125,271,0,0,0
KucoBuco,ng647bn,20,0,Lojak the Fissure,5573691,0,1365944,0,2835637,0,0,0,0,1372108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KucoBuco,ng647bn,20,1,Jukk the Overseer,10148115,1398035,1369005,0,0,0,0,0,0,0,1367884,3016678,2996510,0,0,0,0,0,0,0,0,0,0,0,0
KucoBuco,ng647bn,20,2,Jukk the Overseer,1363177,0,0,0,0,0,0,0,0,1363177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KucoBuco,ng647bn,20,3,Mohaca the Gale,4349195,42021,0,0,0,5043,0,0,0,1335817,0,2773855,0,182961,0,0,0,0,0,9496,0,0,0,0,0
KucoBuco,ng647bn,20,4,Jukk the Overseer,5709907,0,1362036,0,2953586,0,0,0,0,1394284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENZO,qdme68b,20,0,Lojak the Fissure,5032656,0,1752658,0,18438,55053,34110,17287,1416737,1455112,0,0,281746,0,0,0,0,1512,0,0,0,0,0,0,0
KENZO,qdme68b,20,1,Jukk the Overseer,5422375,0,0,0,0,1421887,0,0,0,1233402,1418898,0,1348186,0,0,0,0,0,0,0,0,0,0,0,0
KENZO,qdme68b,20,2,Jukk the Overseer,5439567,1304083,426,0,0,0,0,0,0,217405,1367677,1385017,1164958,0,0,0,0,0,0,0,0,0,0,0,0
KENZO,qdme68b,20,3,Mohaca the Gale,5447410,1353064,53049,0,30426,322872,83441,64770,60313,0,0,3479471,0,0,0,0,0,0,0,0,0,0,0,0,0
KENZO,qdme68b,20,4,Jukk the Overseer,5225046,1340966,59891,701828,57979,2897794,68717,59498,38369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curt,2pmeqr,20,0,Lojak the Fissure,5505792,0,0,0,1362837,0,0,0,0,2758291,0,0,0,1384338,0,0,0,0,0,325,0,0,0,0,0
Curt,2pmeqr,20,1,Jukk the Overseer,5875780,1574293,1266289,1571843,0,0,0,0,0,0,0,1463353,0,0,0,0,0,0,0,0,0,0,0,0,0
Curt,2pmeqr,20,2,Jukk the Overseer,5119868,1522012,1233119,0,2364736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curt,2pmeqr,20,3,Mohaca the Gale,4985838,2687629,0,2298208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curt,2pmeqr,20,4,Jukk the Overseer,5028212,0,598,2273425,0,0,0,0,0,2754188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blitz Acer,rdd72p7,20,0,Lojak the Fissure,5093928,0,0,0,0,0,0,0,0,0,3786271,0,0,0,0,0,1307656,0,0,0,0,0,0,0,0
Blitz Acer,rdd72p7,20,1,Jukk the Overseer,5646163,3068169,1294931,57956,0,1225106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blitz Acer,rdd72p7,20,2,Jukk the Overseer,5111269,0,0,0,0,0,0,0,0,0,3824605,0,0,1286663,0,0,0,0,0,0,0,0,0,0,0
Blitz Acer,rdd72p7,20,3,Mohaca the Gale,4880324,3169133,0,39789,0,1671402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blitz Acer,rdd72p7,20,4,Jukk the Overseer,5416491,0,0,0,0,0,0,0,0,2858388,1295131,0,0,1262932,0,0,0,0,0,39,0,0,0,0,0
Uncle Joe North,2bwkdr,16,0,Lojak the Fissure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uncle Joe North,2bwkdr,16,1,Jukk the Overseer,6221336,0,2493187,0,47080,36740,41119,56581,25804,3489348,0,31473,0,0,0,0,0,0,0,0,0,0,0,0,0
Uncle Joe North,2bwkdr,16,2,Jukk the Overseer,5808384,0,0,0,0,0,378405,0,0,3299327,1531320,226,599105,0,0,0,0,0,0,0,0,0,0,0,0
Uncle Joe North,2bwkdr,16,3,Mohaca the Gale,6086619,0,180,0,1127854,0,206489,0,0,4752094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uncle Joe North,2bwkdr,16,4,Jukk the Overseer,6435742,0,1457183,0,0,0,0,0,0,4978559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[KOA] phapha,6rpee4p,16,0,Lojak the Fissure,5641802,219328,1443784,0,0,0,222,0,2859568,1118811,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0
[KOA] phapha,6rpee4p,16,1,Jukk the Overseer,5339546,0,0,0,805709,184167,641351,0,222,1412512,1395815,896490,0,0,0,0,0,0,0,3278,0,0,0,0,0
[KOA] phapha,6rpee4p,16,2,Jukk the Overseer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[KOA] phapha,6rpee4p,16,3,Mohaca the Gale,5662885,0,7760,0,1023230,0,141860,0,3059247,1430786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[KOA] phapha,6rpee4p,16,4,Jukk the Overseer,5846793,0,1393343,0,0,1089940,0,0,0,1509337,0,1854173,0,0,0,0,0,0,0,0,0,0,0,0,0
twointje,ngp2wwm,16,0,Lojak the Fissure,4755205,0,3783117,0,0,0,0,0,971965,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0
twointje,ngp2wwm,16,1,Jukk the Overseer,5354404,0,1327333,0,0,0,0,0,0,2703193,1323878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
twointje,ngp2wwm,16,2,Jukk the Overseer,5321515,2401828,1149257,0,0,0,0,0,0,1770428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
twointje,ngp2wwm,16,3,Mohaca the Gale,4729403,0,0,0,0,0,1474864,0,0,643168,0,0,2610138,0,0,0,0,1231,0,0,0,0,0,0,0
twointje,ngp2wwm,16,4,Jukk the Overseer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nightstrikes,eq6dmr7,15,0,Lojak the Fissure,4619445,0,1111042,0,0,0,0,0,0,3508403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nightstrikes,eq6dmr7,15,1,Jukk the Overseer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nightstrikes,eq6dmr7,15,2,Jukk the Overseer,4818258,0,1198222,0,0,0,0,0,0,3620036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nightstrikes,eq6dmr7,15,3,Mohaca the Gale,4124968,0,0,0,0,0,0,0,0,0,0,0,0,4121220,0,0,0,0,0,3747,0,0,0,0,0
Nightstrikes,eq6dmr7,15,4,Jukk the Overseer,3529793,0,0,0,0,0,0,0,0,0,2310072,0,0,1219641,0,0,0,0,0,80,0,0,0,0,0
Honorny,k52kb75,16,0,Lojak the Fissure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honorny,k52kb75,16,1,Jukk the Overseer,4029694,0,0,0,0,0,23697,11848,9581,2524293,1433359,0,12799,14115,0,0,0,0,0,0,0,0,0,0,0
Honorny,k52kb75,16,2,Jukk the Overseer,3749600,2399836,1346473,0,0,0,3290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honorny,k52kb75,16,3,Mohaca the Gale,4048865,0,43585,0,0,0,0,2206424,0,0,0,0,0,58404,66000,0,1674451,0,0,0,0,0,0,0,0
Honorny,k52kb75,16,4,Jukk the Overseer,3165947,0,0,0,0,0,1545262,25233,27430,0,648831,0,181239,19674,709037,0,0,1755,0,0,7481,0,0,0,0
